order_id,client_id,product_id,quantity,purchase_date
21421,105,461,3,2024-06-06
21422,2853,128,5,2024-02-15
21423,5170,407,4,2024-02-22
21424,2946,335,3,2024-05-03
21425,1863,241,1,2024-06-20
21426,1406,27,1,2024-01-07
21427,8947,178,2,2024-03-25
21428,6769,489,4,2024-05-29
21429,5007,97,4,2024-01-25
21430,6143,303,4,2024-03-08
21431,9446,189,5,2024-03-26
21432,6754,17,5,2024-01-11
21433,2952,95,1,2024-05-25
21434,804,499,1,2024-03-19
21435,3943,375,3,2024-03-30
21436,773,216,3,2024-05-05
21437,6592,401,1,2024-05-26
21438,8963,202,5,2024-03-15
21439,2702,160,5,2024-04-08
21440,2715,137,5,2024-03-17
21441,5915,403,5,2024-01-11
21442,6115,319,2,2024-04-16
21443,393,132,2,2024-04-27
21444,5791,246,3,2024-03-13
21445,7642,258,2,2024-02-28
21446,5342,203,2,2024-06-28
21447,4793,37,2,2024-03-03
21448,9188,342,4,2024-02-24
21449,7428,349,5,2024-05-22
21450,9831,456,1,2024-05-20
21451,5135,488,3,2024-01-07
21452,7035,275,5,2024-02-23
21453,1255,116,4,2024-04-13
21454,1235,266,2,2024-03-20
21455,2726,59,4,2024-01-08
21456,4273,298,2,2024-03-11
21457,6667,340,2,2024-03-31
21458,5746,60,4,2024-01-02
21459,1904,202,3,2024-04-17
21460,5074,141,5,2024-03-19
21461,6120,404,1,2024-03-02
21462,7258,338,3,2024-02-17
21463,7134,245,4,2024-01-15
21464,2902,99,4,2024-06-20
21465,6966,455,3,2024-04-25
21466,2009,309,5,2024-03-07
21467,7834,302,4,2024-06-20
21468,9043,404,3,2024-02-13
21469,8331,139,3,2024-03-06
21470,569,233,4,2024-02-20
21471,2231,246,4,2024-01-02
21472,6324,92,4,2024-01-07
21473,7606,413,3,2024-02-17
21474,9372,160,5,2024-03-10
21475,6316,50,3,2024-02-28
21476,904,448,2,2024-04-01
21477,5119,226,3,2024-06-17
21478,4589,354,5,2024-01-20
21479,7213,436,1,2024-03-14
21480,2161,115,4,2024-02-14
21481,5712,303,1,2024-05-05
21482,9303,17,5,2024-02-19
21483,4079,424,3,2024-06-10
21484,2788,405,4,2024-05-15
21485,6915,294,3,2024-03-29
21486,7488,459,4,2024-01-15
21487,3123,356,3,2024-05-26
21488,2425,376,3,2024-05-09
21489,4305,221,3,2024-01-14
21490,9341,383,3,2024-06-11
21491,7861,384,1,2024-06-26
21492,4907,256,4,2024-03-15
21493,4269,186,2,2024-04-21
21494,6793,97,2,2024-01-03
21495,6820,220,4,2024-06-10
21496,3232,86,3,2024-03-07
21497,9921,318,4,2024-01-11
21498,3231,311,2,2024-02-06
21499,5619,351,3,2024-03-25
21500,5726,445,5,2024-01-05
21501,8839,118,5,2024-01-06
21502,8884,230,1,2024-05-24
21503,8530,469,2,2024-02-22
21504,7969,317,4,2024-02-17
21505,8850,200,2,2024-06-03
21506,9652,171,5,2024-01-24
21507,86,117,4,2024-05-11
21508,9320,85,1,2024-05-30
21509,8169,44,5,2024-04-24
21510,1415,117,5,2024-01-26
21511,8864,464,2,2024-02-10
21512,1565,124,4,2024-02-25
21513,6488,174,3,2024-01-20
21514,9056,450,1,2024-03-22
21515,2022,345,5,2024-02-14
21516,8837,267,5,2024-02-17
21517,5619,304,5,2024-04-16
21518,1753,492,4,2024-05-18
21519,7189,300,1,2024-05-02
21520,1494,31,4,2024-02-29
21521,359,243,1,2024-01-18
21522,4470,228,1,2024-02-15
21523,429,85,2,2024-01-18
21524,5001,385,5,2024-01-03
21525,7893,136,1,2024-01-24
21526,3878,28,3,2024-03-05
21527,6970,443,3,2024-04-01
21528,7579,83,3,2024-02-26
21529,4456,160,1,2024-03-09
21530,5069,259,2,2024-06-07
21531,5800,197,2,2024-04-17
21532,9365,442,1,2024-04-18
21533,4987,244,1,2024-02-03
21534,1655,12,5,2024-06-21
21535,9440,190,4,2024-02-21
21536,3326,102,3,2024-03-16
21537,8712,284,2,2024-01-13
21538,604,21,5,2024-03-28
21539,6674,494,4,2024-02-19
21540,3820,26,5,2024-05-11
21541,4823,288,1,2024-06-19
21542,2919,35,1,2024-01-31
21543,8785,2,5,2024-03-29
21544,878,468,3,2024-01-31
21545,5680,207,2,2024-02-19
21546,9916,96,3,2024-02-09
21547,4253,268,4,2024-01-24
21548,3599,260,1,2024-01-02
21549,1474,19,3,2024-02-19
21550,9926,55,1,2024-04-19
21551,9375,96,2,2024-06-21
21552,208,416,4,2024-04-18
21553,1118,71,4,2024-03-06
21554,3642,333,4,2024-01-08
21555,5049,74,4,2024-04-12
21556,6834,14,1,2024-06-10
21557,4933,486,4,2024-01-17
21558,5571,27,3,2024-06-16
21559,4808,61,2,2024-06-09
21560,9640,493,3,2024-01-13
21561,3278,397,1,2024-04-17
21562,3429,343,3,2024-02-10
21563,7977,234,4,2024-01-18
21564,8409,337,1,2024-04-23
21565,8417,366,1,2024-03-23
21566,6328,280,4,2024-01-06
21567,3927,347,5,2024-03-28
21568,1686,341,4,2024-05-17
21569,4850,75,4,2024-03-04
21570,6551,47,4,2024-01-01
21571,7821,133,2,2024-05-16
21572,503,206,5,2024-04-15
21573,3893,95,3,2024-04-14
21574,642,463,1,2024-05-23
21575,2125,295,5,2024-02-10
21576,4138,282,3,2024-02-03
21577,2826,422,5,2024-01-31
21578,2241,145,1,2024-03-12
21579,5008,174,4,2024-04-18
21580,217,108,5,2024-06-07
21581,9486,286,3,2024-03-25
21582,1191,109,4,2024-05-16
21583,1810,411,3,2024-01-16
21584,8009,128,2,2024-02-25
21585,2194,353,2,2024-06-04
21586,9745,371,5,2024-03-08
21587,4186,186,3,2024-05-11
21588,1120,228,1,2024-05-06
21589,8613,295,2,2024-06-13
21590,7337,375,4,2024-05-03
21591,2265,487,2,2024-05-03
21592,756,297,1,2024-03-10
21593,2342,389,3,2024-01-05
21594,683,88,3,2024-05-26
21595,5629,441,1,2024-04-10
21596,6015,203,3,2024-02-25
21597,6472,323,4,2024-01-08
21598,3062,336,3,2024-02-01
21599,1543,232,2,2024-06-01
21600,4515,327,1,2024-05-13
21601,2347,391,2,2024-02-18
21602,4929,244,5,2024-02-18
21603,3104,358,5,2024-04-29
21604,8691,180,3,2024-05-05
21605,3055,40,2,2024-01-15
21606,2897,487,3,2024-03-02
21607,5727,496,2,2024-05-31
21608,6678,15,3,2024-04-04
21609,581,455,2,2024-01-12
21610,6382,2,3,2024-04-14
21611,1861,357,3,2024-05-24
21612,2151,271,3,2024-05-09
21613,1835,272,4,2024-03-05
21614,4078,400,3,2024-03-08
21615,9206,486,4,2024-04-21
21616,8032,135,2,2024-04-14
21617,8611,405,1,2024-05-21
21618,3245,180,1,2024-03-14
21619,9560,165,3,2024-03-24
21620,5067,130,3,2024-06-21
21621,1282,423,1,2024-05-07
21622,1433,366,4,2024-05-26
21623,5582,345,5,2024-06-23
21624,8273,5,1,2024-05-15
21625,7555,386,4,2024-05-16
21626,619,115,3,2024-05-21
21627,3711,23,4,2024-04-07
21628,1350,381,1,2024-04-07
21629,5867,432,4,2024-05-08
21630,2814,165,3,2024-02-19
21631,9914,255,1,2024-04-20
21632,5668,376,2,2024-03-05
21633,8423,478,5,2024-02-29
21634,7253,24,3,2024-05-19
21635,1319,76,1,2024-06-10
21636,43,135,3,2024-01-14
21637,6584,95,4,2024-03-18
21638,3557,360,4,2024-03-24
21639,7003,132,4,2024-04-16
21640,2780,308,5,2024-02-15
21641,6446,45,1,2024-02-09
21642,9316,68,1,2024-03-02
21643,3156,46,2,2024-04-13
21644,6001,312,2,2024-02-05
21645,2362,336,1,2024-02-29
21646,3134,257,1,2024-02-04
21647,6099,453,1,2024-02-25
21648,1853,374,3,2024-02-16
21649,7280,400,1,2024-02-11
21650,8826,469,5,2024-02-06
21651,3302,151,5,2024-04-21
21652,6401,481,3,2024-01-16
21653,3436,478,3,2024-04-15
21654,8142,185,2,2024-04-10
21655,8941,108,1,2024-05-30
21656,986,499,1,2024-03-30
21657,3100,54,5,2024-04-04
21658,3704,132,5,2024-04-20
21659,6969,445,2,2024-06-24
21660,6571,147,2,2024-01-08
21661,8343,404,3,2024-06-18
21662,5536,428,5,2024-01-09
21663,8198,266,1,2024-05-11
21664,2435,344,5,2024-02-25
21665,9726,172,2,2024-03-19
21666,5915,296,4,2024-04-16
21667,7732,282,2,2024-05-20
21668,1324,435,3,2024-01-15
21669,277,408,1,2024-04-05
21670,9089,186,2,2024-02-27
21671,3679,10,2,2024-04-23
21672,9829,488,4,2024-01-07
21673,5832,284,4,2024-04-16
21674,5652,76,4,2024-06-21
21675,1893,12,2,2024-02-18
21676,1302,260,4,2024-06-29
21677,295,500,5,2024-02-21
21678,3396,25,5,2024-06-17
21679,3591,432,5,2024-04-28
21680,1245,419,4,2024-01-26
21681,9746,374,5,2024-02-26
21682,5844,254,3,2024-03-07
21683,6059,114,4,2024-05-28
21684,8399,280,2,2024-06-21
21685,9871,344,2,2024-03-16
21686,224,54,5,2024-05-24
21687,2209,298,2,2024-01-22
21688,6390,486,3,2024-01-15
21689,2901,323,1,2024-05-02
21690,7141,447,1,2024-03-03
21691,7755,397,1,2024-04-16
21692,1292,238,4,2024-06-17
21693,8683,368,3,2024-04-22
21694,96,398,1,2024-03-08
21695,817,101,5,2024-03-23
21696,6647,444,2,2024-05-17
21697,998,17,4,2024-06-18
21698,2224,471,2,2024-04-17
21699,2211,171,2,2024-05-02
21700,7502,14,3,2024-06-23
21701,8979,110,2,2024-03-15
21702,1898,296,5,2024-01-16
21703,3485,407,3,2024-04-30
21704,7559,75,3,2024-02-13
21705,141,197,3,2024-06-29
21706,1700,466,1,2024-02-01
21707,124,35,4,2024-02-10
21708,6343,469,1,2024-06-15
21709,2949,358,2,2024-05-14
21710,2244,498,4,2024-04-16
21711,2387,309,5,2024-04-24
21712,2091,160,5,2024-04-16
21713,5861,108,2,2024-02-01
21714,9464,276,4,2024-01-23
21715,3804,348,1,2024-03-20
21716,5288,196,2,2024-06-04
21717,8052,353,5,2024-05-11
21718,5561,121,3,2024-05-24
21719,2802,458,5,2024-02-13
21720,7331,67,5,2024-03-20
21721,7506,381,3,2024-05-08
21722,1645,383,4,2024-06-22
21723,1424,52,1,2024-01-17
21724,7667,150,1,2024-01-12
21725,6440,97,2,2024-06-05
21726,1988,340,1,2024-06-16
21727,5218,429,4,2024-04-26
21728,9641,441,4,2024-03-09
21729,8583,348,1,2024-04-10
21730,5034,358,3,2024-05-07
21731,4196,281,1,2024-06-23
21732,3981,61,3,2024-03-12
21733,3627,491,1,2024-01-21
21734,6970,150,4,2024-06-02
21735,9651,115,1,2024-05-30
21736,9337,254,5,2024-02-23
21737,1060,462,1,2024-06-10
21738,55,419,4,2024-04-24
21739,2356,177,4,2024-02-24
21740,744,427,5,2024-06-20
21741,3233,16,3,2024-06-12
21742,8885,371,3,2024-01-12
21743,6886,74,5,2024-03-29
21744,1132,196,1,2024-06-10
21745,9981,197,4,2024-02-23
21746,8632,278,4,2024-05-10
21747,680,468,5,2024-06-01
21748,6504,230,5,2024-05-30
21749,9310,9,5,2024-05-10
21750,8081,322,2,2024-02-18
21751,4950,488,4,2024-05-12
21752,2296,59,4,2024-02-22
21753,9549,252,1,2024-05-18
21754,8166,172,5,2024-01-29
21755,3191,177,5,2024-04-29
21756,1658,251,3,2024-04-23
21757,1542,329,4,2024-04-10
21758,5222,15,5,2024-06-03
21759,2452,496,3,2024-04-29
21760,1515,113,2,2024-05-22
21761,1660,134,2,2024-05-04
21762,9263,442,3,2024-03-27
21763,7601,438,3,2024-06-16
21764,5140,499,4,2024-05-01
21765,1659,196,5,2024-01-17
21766,9070,245,2,2024-04-05
21767,5108,353,2,2024-05-30
21768,9752,486,1,2024-03-27
21769,175,205,1,2024-01-26
21770,1434,125,5,2024-01-16
21771,2024,207,5,2024-02-08
21772,8001,57,4,2024-06-25
21773,3840,51,1,2024-04-15
21774,1017,187,1,2024-03-01
21775,3669,429,1,2024-03-10
21776,8176,249,2,2024-02-05
21777,704,272,3,2024-03-15
21778,8075,291,5,2024-03-01
21779,2267,174,3,2024-02-03
21780,8992,19,5,2024-02-24
21781,6294,59,2,2024-03-28
21782,912,409,1,2024-04-27
21783,3766,494,5,2024-02-07
21784,3165,157,2,2024-02-18
21785,3044,288,1,2024-03-07
21786,8936,335,3,2024-06-01
21787,8126,299,3,2024-01-06
21788,9113,318,5,2024-04-17
21789,6069,323,2,2024-02-05
21790,9468,409,5,2024-01-12
21791,6194,42,2,2024-05-21
21792,760,65,4,2024-06-04
21793,189,64,2,2024-06-15
21794,5635,192,4,2024-03-05
21795,8330,257,5,2024-05-16
21796,1824,129,5,2024-01-21
21797,1490,46,1,2024-02-25
21798,1815,63,1,2024-04-01
21799,2474,179,2,2024-04-27
21800,6081,213,4,2024-02-29
21801,5206,296,1,2024-06-19
21802,1002,197,3,2024-02-15
21803,2624,495,3,2024-06-28
21804,2460,36,4,2024-03-07
21805,1876,438,4,2024-04-09
21806,9994,361,5,2024-04-13
21807,1422,19,2,2024-06-28
21808,9837,332,4,2024-02-25
21809,9245,396,3,2024-05-02
21810,729,159,5,2024-04-07
21811,3328,430,1,2024-04-30
21812,7375,291,2,2024-05-21
21813,1426,135,3,2024-02-08
21814,2363,208,4,2024-06-24
21815,6917,162,1,2024-05-08
21816,8838,49,1,2024-01-14
21817,8215,493,2,2024-01-24
21818,364,350,1,2024-04-05
21819,2826,242,1,2024-04-03
21820,2366,144,4,2024-05-22
21821,1896,389,5,2024-03-24
21822,5209,437,1,2024-04-14
21823,4245,319,5,2024-03-13
21824,8392,97,3,2024-03-18
21825,2278,409,4,2024-01-28
21826,9697,471,3,2024-01-16
21827,4392,373,2,2024-06-09
21828,8065,159,1,2024-04-13
21829,4490,35,2,2024-02-12
21830,2345,393,5,2024-03-07
21831,9302,364,3,2024-06-29
21832,6493,369,3,2024-04-21
21833,404,430,5,2024-06-21
21834,4455,103,2,2024-06-07
21835,5716,35,3,2024-04-14
21836,4835,67,3,2024-05-19
21837,6139,297,1,2024-02-20
21838,9508,63,4,2024-06-02
21839,5796,395,3,2024-06-10
21840,8267,452,1,2024-05-03
21841,7656,365,4,2024-04-12
21842,3704,260,5,2024-04-19
21843,3381,472,5,2024-02-25
21844,7207,76,5,2024-03-18
21845,1520,80,3,2024-03-05
21846,3264,374,1,2024-05-14
21847,9839,374,3,2024-03-17
21848,7312,85,5,2024-02-22
21849,1604,141,4,2024-04-27
21850,1439,293,3,2024-05-18
21851,7439,415,1,2024-03-21
21852,6292,191,2,2024-02-29
21853,6821,389,3,2024-04-09
21854,1934,55,5,2024-01-15
21855,1426,56,4,2024-01-16
21856,8123,43,2,2024-05-12
21857,4072,23,1,2024-03-24
21858,4833,80,4,2024-02-19
21859,9356,166,4,2024-03-26
21860,1600,15,5,2024-06-13
21861,4114,170,3,2024-04-11
21862,9778,43,5,2024-05-02
21863,1623,276,3,2024-04-06
21864,9391,94,2,2024-01-04
21865,5912,31,4,2024-04-16
21866,9836,148,5,2024-02-25
21867,5333,434,1,2024-04-09
21868,3488,328,5,2024-01-05
21869,6824,289,1,2024-01-26
21870,6659,171,2,2024-04-09
21871,8696,416,1,2024-02-14
21872,1159,97,5,2024-02-25
21873,4621,169,2,2024-04-01
21874,6538,120,2,2024-05-16
21875,4788,338,4,2024-04-09
21876,7937,223,3,2024-02-17
21877,5247,47,2,2024-06-23
21878,1896,1,1,2024-01-12
21879,2324,187,4,2024-01-01
21880,3672,209,3,2024-05-16
21881,900,162,4,2024-04-14
21882,5850,97,4,2024-02-24
21883,7340,494,2,2024-01-09
21884,7808,140,4,2024-02-29
21885,1380,420,3,2024-01-02
21886,2704,456,1,2024-06-29
21887,8544,419,5,2024-03-19
21888,4886,183,4,2024-05-19
21889,980,111,4,2024-04-09
21890,6171,391,4,2024-03-27
21891,5336,286,3,2024-02-26
21892,4581,38,5,2024-01-25
21893,4365,422,5,2024-06-29
21894,1254,369,4,2024-02-20
21895,1471,443,1,2024-01-25
21896,3781,189,5,2024-01-17
21897,338,394,5,2024-06-01
21898,748,21,5,2024-04-08
21899,6491,156,4,2024-06-22
21900,3706,261,4,2024-01-29
21901,9688,161,4,2024-05-15
21902,6668,69,2,2024-02-15
21903,7178,358,5,2024-03-22
21904,8789,234,4,2024-03-27
21905,7781,339,3,2024-06-29
21906,2302,262,4,2024-01-25
21907,9980,179,4,2024-04-15
21908,2077,43,2,2024-05-24
21909,9895,272,5,2024-03-01
21910,6218,178,2,2024-06-02
21911,5476,432,2,2024-02-26
21912,9492,498,2,2024-06-25
21913,6843,121,3,2024-01-11
21914,2642,389,1,2024-06-14
21915,9233,232,3,2024-04-14
21916,9710,417,2,2024-01-26
21917,1623,488,1,2024-01-22
21918,8318,428,4,2024-04-20
21919,9913,144,1,2024-04-18
21920,1736,461,3,2024-01-27
21921,7380,21,3,2024-03-05
21922,9265,281,5,2024-05-31
21923,6032,147,2,2024-04-13
21924,6503,69,3,2024-06-26
21925,2129,266,5,2024-06-18
21926,8369,422,1,2024-01-30
21927,1564,243,4,2024-03-27
21928,7018,442,5,2024-06-22
21929,4565,56,4,2024-03-10
21930,5869,410,2,2024-01-14
21931,6536,483,2,2024-05-04
21932,8227,71,4,2024-06-14
21933,7832,169,4,2024-01-19
21934,4337,277,3,2024-04-16
21935,4666,249,4,2024-06-12
21936,1649,64,5,2024-04-29
21937,1209,308,2,2024-04-10
21938,2742,461,2,2024-03-28
21939,8994,202,2,2024-03-07
21940,3871,138,1,2024-01-06
21941,346,147,1,2024-01-20
21942,746,456,4,2024-05-11
21943,1974,53,1,2024-01-28
21944,2058,236,3,2024-04-07
21945,9502,298,1,2024-03-14
21946,3071,383,2,2024-06-03
21947,4081,447,5,2024-02-28
21948,9249,86,4,2024-05-06
21949,297,212,2,2024-05-24
21950,4763,15,5,2024-04-12
21951,3922,370,2,2024-04-04
21952,3336,142,5,2024-05-18
21953,246,287,1,2024-03-21
21954,1134,70,4,2024-02-27
21955,5806,468,3,2024-06-27
21956,6955,206,3,2024-01-13
21957,7406,337,2,2024-02-16
21958,8286,413,3,2024-05-08
21959,8869,64,4,2024-06-19
21960,291,65,2,2024-06-20
21961,3388,81,5,2024-02-06
21962,7835,221,4,2024-06-26
21963,4033,322,4,2024-03-20
21964,4410,92,4,2024-01-08
21965,208,403,2,2024-04-12
21966,6222,16,3,2024-03-05
21967,5246,389,4,2024-02-22
21968,4827,191,4,2024-06-05
21969,4797,438,3,2024-03-08
21970,5391,113,4,2024-01-01
21971,6886,130,1,2024-05-02
21972,8379,169,3,2024-01-21
21973,2837,370,4,2024-03-15
21974,3772,291,4,2024-03-03
21975,9350,142,5,2024-05-02
21976,7767,67,1,2024-03-01
21977,3184,446,4,2024-04-03
21978,437,493,1,2024-01-03
21979,586,220,3,2024-05-12
21980,1844,90,2,2024-06-01
21981,747,347,4,2024-04-28
21982,1940,127,1,2024-03-09
21983,3456,54,2,2024-06-13
21984,8011,57,2,2024-02-27
21985,3785,328,5,2024-04-27
21986,8865,99,2,2024-04-23
21987,9309,188,4,2024-02-17
21988,6445,439,5,2024-01-30
21989,2840,271,3,2024-05-13
21990,7992,126,2,2024-04-30
21991,4550,329,5,2024-01-28
21992,4961,173,2,2024-04-02
21993,1245,18,5,2024-06-19
21994,247,169,5,2024-03-18
21995,2279,136,4,2024-06-07
21996,6323,92,4,2024-06-06
21997,8762,488,1,2024-01-23
21998,1446,165,4,2024-04-30
21999,7267,461,1,2024-02-17
22000,5588,390,2,2024-06-02
22001,7376,332,1,2024-02-16
22002,3626,344,1,2024-05-04
22003,3217,446,2,2024-02-16
22004,4166,499,1,2024-06-08
22005,1890,161,1,2024-06-06
22006,7893,223,5,2024-04-30
22007,4154,407,2,2024-03-04
22008,9807,389,4,2024-05-23
22009,1456,216,5,2024-05-14
22010,5174,54,1,2024-04-17
22011,5200,248,5,2024-04-10
22012,7713,262,4,2024-01-21
22013,5048,215,1,2024-04-17
22014,9047,393,1,2024-02-12
22015,3327,17,1,2024-06-13
22016,812,378,3,2024-01-05
22017,252,340,5,2024-03-14
22018,2745,85,5,2024-06-14
22019,9842,378,1,2024-04-28
22020,7450,481,3,2024-01-20
22021,5179,67,1,2024-04-12
22022,6658,303,3,2024-01-13
22023,5801,269,1,2024-02-21
22024,9942,151,3,2024-03-20
22025,2207,392,2,2024-04-04
22026,4620,72,2,2024-02-18
22027,8511,344,1,2024-06-08
22028,4390,378,4,2024-02-20
22029,3255,7,3,2024-02-29
22030,3018,19,5,2024-02-20
22031,5440,385,5,2024-03-16
22032,9104,477,3,2024-03-29
22033,3926,439,3,2024-04-11
22034,2303,292,5,2024-01-22
22035,4626,61,3,2024-06-09
22036,9112,252,5,2024-04-07
22037,5207,161,4,2024-03-13
22038,2827,345,4,2024-06-01
22039,306,300,3,2024-01-11
22040,2237,348,3,2024-06-29
22041,3590,328,5,2024-03-26
22042,3235,463,4,2024-06-15
22043,7326,49,4,2024-02-19
22044,2391,258,3,2024-03-09
22045,5889,45,3,2024-05-16
22046,3201,331,3,2024-02-18
22047,3335,376,4,2024-03-22
22048,8709,489,5,2024-03-20
22049,2833,349,4,2024-06-19
22050,3115,360,5,2024-06-09
22051,73,25,3,2024-03-31
22052,9792,260,5,2024-05-29
22053,5784,232,3,2024-01-23
22054,3407,450,4,2024-02-24
22055,1801,258,5,2024-04-29
22056,1787,429,5,2024-04-10
22057,8869,411,3,2024-06-28
22058,8615,134,3,2024-01-02
22059,1353,499,5,2024-04-07
22060,63,440,3,2024-06-16
22061,8934,402,4,2024-04-23
22062,54,244,2,2024-04-26
22063,7780,183,1,2024-01-25
22064,6759,403,4,2024-04-30
22065,6508,349,5,2024-05-25
22066,2954,254,2,2024-02-09
22067,2430,365,5,2024-06-20
22068,1574,34,4,2024-02-09
22069,5706,94,1,2024-03-22
22070,2427,259,5,2024-05-02
22071,2843,287,1,2024-02-24
22072,6157,163,3,2024-04-08
22073,7160,172,5,2024-04-16
22074,6721,391,2,2024-01-13
22075,3165,409,5,2024-05-28
22076,5926,422,5,2024-03-31
22077,6910,327,2,2024-01-04
22078,8981,81,2,2024-02-26
22079,8994,47,5,2024-02-03
22080,9637,316,2,2024-03-15
22081,1825,433,5,2024-04-05
22082,1467,425,4,2024-04-04
22083,8148,416,3,2024-03-28
22084,292,368,2,2024-03-28
22085,4583,220,3,2024-02-07
22086,9671,489,5,2024-03-13
22087,2392,322,3,2024-02-06
22088,8849,46,3,2024-01-11
22089,7161,450,2,2024-02-21
22090,8342,290,4,2024-05-05
22091,7384,342,5,2024-02-23
22092,8307,294,3,2024-01-22
22093,9752,297,2,2024-02-14
22094,8756,128,2,2024-05-07
22095,6073,197,1,2024-06-13
22096,2916,392,1,2024-06-17
22097,2571,360,5,2024-05-04
22098,5555,36,3,2024-06-08
22099,3796,205,3,2024-06-01
22100,5713,218,5,2024-04-04
22101,3389,490,2,2024-01-05
22102,6643,328,5,2024-06-04
22103,7084,105,3,2024-06-03
22104,2375,413,2,2024-04-24
22105,2992,151,5,2024-06-03
22106,3559,436,3,2024-02-09
22107,8619,101,5,2024-03-20
22108,2823,302,5,2024-05-05
22109,8516,56,2,2024-04-28
22110,3811,132,1,2024-04-07
22111,7431,273,4,2024-02-14
22112,7358,234,2,2024-02-13
22113,1791,300,4,2024-04-16
22114,2659,113,1,2024-03-24
22115,9258,276,4,2024-05-08
22116,3754,335,4,2024-06-27
22117,5065,470,5,2024-06-04
22118,7370,95,1,2024-06-18
22119,8868,461,3,2024-04-18
22120,1677,285,5,2024-03-23
22121,1406,70,3,2024-03-03
22122,8957,466,4,2024-03-26
22123,3307,65,1,2024-01-23
22124,4187,63,4,2024-03-01
22125,37,320,2,2024-02-24
22126,1866,195,3,2024-02-02
22127,4653,6,3,2024-01-28
22128,8030,152,2,2024-04-20
22129,6531,269,1,2024-04-17
22130,6784,62,4,2024-04-22
22131,5365,468,1,2024-03-28
22132,6471,79,2,2024-01-17
22133,6437,378,2,2024-04-26
22134,2286,446,1,2024-06-15
22135,2712,75,3,2024-03-30
22136,4797,306,5,2024-02-15
22137,7677,278,2,2024-06-28
22138,6967,255,1,2024-05-28
22139,8044,464,5,2024-06-04
22140,3574,378,5,2024-05-03
22141,8583,436,3,2024-04-28
22142,4845,437,1,2024-02-09
22143,1623,451,4,2024-03-10
22144,6099,389,3,2024-05-28
22145,1656,459,5,2024-05-16
22146,8730,497,1,2024-06-17
22147,5059,341,4,2024-03-29
22148,7311,161,3,2024-05-15
22149,3350,468,3,2024-05-09
22150,2249,82,5,2024-05-05
22151,9878,415,3,2024-02-01
22152,8633,398,3,2024-04-11
22153,971,264,1,2024-04-22
22154,9095,357,4,2024-01-23
22155,5320,350,5,2024-01-19
22156,808,140,3,2024-01-06
22157,9764,42,4,2024-01-09
22158,8730,474,1,2024-04-06
22159,6202,374,4,2024-03-23
22160,2810,227,4,2024-06-15
22161,4492,342,1,2024-01-13
22162,8419,180,5,2024-03-01
22163,3593,285,3,2024-02-13
22164,6440,170,1,2024-06-15
22165,5169,486,1,2024-01-23
22166,8640,397,5,2024-06-04
22167,276,422,1,2024-04-15
22168,1907,433,3,2024-03-28
22169,2266,100,5,2024-04-01
22170,8568,261,1,2024-05-14
22171,4695,421,1,2024-05-02
22172,6119,256,4,2024-06-21
22173,565,249,3,2024-04-03
22174,4211,390,5,2024-02-12
22175,5268,92,5,2024-02-16
22176,6639,301,1,2024-04-14
22177,9274,89,3,2024-04-08
22178,4692,207,4,2024-06-13
22179,5392,51,3,2024-06-28
22180,4581,186,2,2024-03-08
22181,9143,362,2,2024-05-05
22182,7918,70,3,2024-03-17
22183,6546,490,2,2024-06-08
22184,3796,486,1,2024-02-24
22185,4719,427,1,2024-03-24
22186,3515,423,2,2024-03-05
22187,5723,237,1,2024-03-05
22188,5877,219,4,2024-06-23
22189,4919,400,3,2024-03-14
22190,7061,281,3,2024-02-13
22191,82,199,4,2024-04-18
22192,1419,106,2,2024-04-20
22193,7044,431,2,2024-02-20
22194,298,207,1,2024-05-20
22195,3404,363,4,2024-02-09
22196,1563,484,5,2024-06-15
22197,7512,320,1,2024-06-06
22198,1353,411,3,2024-02-08
22199,8215,424,2,2024-05-31
22200,9617,344,5,2024-04-12
22201,2918,249,2,2024-06-01
22202,4269,201,1,2024-02-04
22203,356,6,2,2024-03-27
22204,4357,107,4,2024-01-15
22205,9160,436,5,2024-01-05
22206,8990,269,2,2024-06-14
22207,926,273,2,2024-02-22
22208,3938,346,4,2024-03-21
22209,7133,290,4,2024-05-19
22210,7703,211,4,2024-04-18
22211,9949,207,2,2024-06-24
22212,5124,401,2,2024-03-09
22213,681,181,4,2024-05-12
22214,197,453,3,2024-03-31
22215,5331,267,1,2024-04-15
22216,6958,492,2,2024-02-14
22217,9783,387,5,2024-02-03
22218,4499,381,2,2024-01-29
22219,8196,193,3,2024-04-21
22220,4309,105,4,2024-03-17
22221,5916,296,4,2024-02-23
22222,2141,201,1,2024-05-13
22223,631,77,4,2024-02-09
22224,1153,31,1,2024-06-19
22225,1183,51,4,2024-06-28
22226,5628,429,4,2024-02-27
22227,3710,323,4,2024-01-18
22228,2029,109,1,2024-02-19
22229,8982,73,3,2024-06-02
22230,7447,344,4,2024-04-11
22231,2908,317,2,2024-05-02
22232,1912,33,1,2024-02-07
22233,921,77,3,2024-06-15
22234,644,189,4,2024-01-29
22235,5880,360,5,2024-06-27
22236,2869,122,2,2024-01-17
22237,1472,449,1,2024-04-12
22238,4736,336,1,2024-06-14
22239,4907,135,4,2024-05-29
22240,516,23,3,2024-02-18
22241,5828,481,2,2024-06-25
22242,7838,251,4,2024-05-13
22243,6832,415,1,2024-02-04
22244,6905,490,2,2024-01-08
22245,6380,195,3,2024-06-28
22246,7335,81,5,2024-02-23
